version	doi	age	SEX	POP	YL	YAF	YS	YR	Y	TGYL	TGYS	TGYA	TGC	TGO	YN	TGSOAIC	TGSDIC	TGSFIC	TGSUIC	TGSXIC	TGXIC	TFB	TGIC	YD	TFW	TFWI	TFWO	YDF	CGH	CGE	CGS	CGX	CG	YDFA	YDA	CF	SF	YAG	TGNF	SG	PH	PHHW	PHCC	CH	CHHW	CHCC	THOHW	THIHW	THOCC	THICC	THO	THI	PHM	PHHWM	PHCCM	CHHWM	CHCCM	THOHWM	THIHWM	THOCCM	THICCM	THOM	THIM
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	76.0	0.0	88836.0	20.2832	9867.458	436.69	2538.575	12863.006	7.704715	59.000507	2843.928	4586.125	7496.7583	5366.2476	18064.45	1011.233	54.43974	1.083165	21.95913	412.7271	17.98159	19565.88	24932.129	-562.1638	3071.4949	3633.6587	24387.947	6131.379	99.54169	847.5615	2571.9575	9650.44	34038.387	25031.67	19063.13	5324.8145	-163.9097	-180.0439	96.13462	259.34967	255.15674	4.192945	248.85516	248.85515	6.019145E-17	39.719803	33.41822	4.192945	6.019145E-17	43.912746	33.41822	24074.156	23733.914	340.2423	23147.76	4.884318E-15	3694.6167	3108.4626	340.2423	4.884318E-15	4034.859	3108.4626
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	77.0	0.0	59589.0	17.10787	9492.934	422.6495	2539.726	12472.417	6.296732	282.31445	2735.9858	4470.97	7495.5674	4976.8496	17426.65	1159.916	56.83909	0.8114333	21.95913	412.7271	17.98159	19078.91	24055.76	-742.15845	2850.2324	3592.3909	23331.582	6268.796	99.54169	883.3137	2571.9573	9823.609	33155.19	24155.3	18704.13	4627.4526	-163.8837	-180.0153	96.11935	253.8631	250.14236	3.720737	245.95822	245.95822	6.019145E-17	38.01049	33.826355	3.720737	6.019145E-17	41.731228	33.826355	23569.416	23267.492	301.92432	22878.297	4.884318E-15	3535.622	3146.426	301.92432	4.884318E-15	3837.5464	3146.426
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	78.0	0.0	52369.5	12.62359	9045.997	511.889	2515.157	12085.667	4.800314	56.590557	2607.1719	4385.454	7054.017	5031.65	17237.6	1316.696	54.85054	1.842773	21.95913	412.7271	17.98159	19045.67	24077.32	-933.0349	2646.3533	3579.3882	23162.268	6423.54	99.54169	928.6118	2571.9583	10023.65	33185.918	24176.861	18438.36	4723.907	-154.2296	-169.4109	90.45714	248.004	244.59201	3.4119925	242.09288	242.09288	5.958737E-17	36.446304	33.94718	3.4119925	5.958737E-17	39.8583	33.94718	23028.086	22751.215	276.87082	22518.754	4.835299E-15	3390.126	3157.6648	276.87082	4.835299E-15	3666.9968	3157.6648
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	79.0	0.0	49727.0	11.9603	8489.407	174.3486	2492.756	11168.473	4.161174	60.04363	2446.756	4358.336	6869.297	4299.176	16876.98	1489.358	55.38702	0.7632817	21.95913	412.7271	17.98159	18857.17	23156.346	-928.78076	2547.3047	3476.0854	22245.547	6595.609	99.54169	975.9653	2571.9578	10243.07	32488.617	23255.887	18367.06	3878.485	-150.1909	-164.9746	88.08838	242.2528	239.24246	3.0103304	238.7425	238.7425	5.6870355E-17	34.969193	34.469215	3.0103304	5.6870355E-17	37.979523	34.469215	22497.893	22253.615	244.2774	22207.111	4.614823E-15	3252.7295	3206.223	244.2774	4.614823E-15	3497.0068	3206.223
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	80.0	0.0	46978.5	8.812115	7983.354	227.1554	2476.385	10695.706	2.6392376	47.34015	2300.905	4341.682	6692.5664	4003.1396	16869.44	1698.349	48.39904	1.138782	21.95913	412.7271	17.98159	19052.02	23055.16	-869.6467	2529.0552	3398.702	22203.494	6785.004	99.54169	1039.338	2571.958	10495.84	32699.334	23154.701	18327.94	3875.555	-146.3268	-160.7302	85.82208	236.0338	233.2917	2.7420936	234.88576	234.88576	5.1589415E-17	33.35971	34.953766	2.7420936	5.1589415E-17	36.101807	34.953766	21922.604	21700.094	222.51096	21848.37	4.186294E-15	3103.0203	3251.2944	222.51096	4.186294E-15	3325.5312	3251.2944
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	81.0	0.0	44749.0	4.444042	7584.722	335.9008	2455.911	10380.978	2.0509202	53.656185	2186.0142	4341.786	6583.5073	3797.4702	16987.85	1938.73	52.81908	0.9037476	21.95913	412.7271	17.98159	19414.99	23212.46	-746.48145	2594.9	3341.3813	22483.96	6945.095	99.54169	1115.377	2571.958	10731.97	33215.93	23312.002	18342.66	4141.3	-143.9423	-158.111	84.42355	229.69589	227.22522	2.4706671	230.5619	230.5619	3.955767E-17	31.644485	34.981163	2.4706671	3.955767E-17	34.115154	34.981163	21336.293	21135.809	200.48569	21446.178	3.2099616E-15	2943.475	3253.8428	200.48569	3.2099616E-15	3143.9607	3253.8428
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	82.0	0.0	43688.5	4.551918	7102.97	158.9666	2429.818	9696.307	2.0252702	53.44641	2047.167	4359.195	6461.8335	3234.4731	17085.37	2215.831	46.92398	0.7305778	21.95913	412.7271	17.98159	19783.55	23018.023	-591.2876	2697.3838	3288.6714	22444.717	7075.879	99.54169	1201.628	2571.958	10949.01	33393.727	23117.564	18409.65	4035.0664	-141.2821	-155.1889	82.86328	222.89273	220.67802	2.2146976	226.1698	226.1698	2.1095231E-17	29.76538	35.257156	2.2146976	2.1095231E-17	31.980078	35.257156	20706.523	20526.809	179.71469	21037.637	1.7118016E-15	2768.6865	3279.515	179.71469	1.7118016E-15	2948.4011	3279.515
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	83.0	0.0	42385.5	4.691851	6798.543	342.3914	2416.677	9562.303	1.9955108	53.20303	1959.4269	4408.265	6422.8906	3139.412	17188.51	2494.932	41.43367	0.4301903	21.95913	412.7271	17.98159	20159.99	23299.402	-431.07666	2795.9087	3226.9854	22886.307	7177.359	99.54169	1288.459	2571.958	11137.32	34023.625	23398.943	18586.14	4300.167	-140.4306	-154.2536	82.3639	215.5314	213.56775	1.9636568	221.77481	221.77481	0.0	27.818546	36.025604	1.9636568	0.0	29.782202	36.025604	20024.775	19865.432	159.34363	20628.828	0.0	2587.5977	3350.9937	159.34363	0.0	2746.9414	3350.9937
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	84.0	0.0	39705.5	5.008536	6701.354	360.963	2403.529	9470.8545	1.9570022	52.888096	1931.416	4453.706	6439.9673	3030.8872	17385.16	2797.796	39.81782	0.7062917	21.95913	412.7271	17.98159	20658.16	23689.047	-262.7417	2900.0022	3162.744	23444.287	7249.534	99.54169	1384.566	2571.958	11305.6	34749.887	23788.588	18744.99	4699.2974	-140.804	-154.6637	82.58287	207.57732	205.83043	1.746882	217.1171	217.1171	0.0	25.759539	37.04621	1.746882	0.0	27.50642	37.04621	19287.48	19145.727	141.75313	20195.582	0.0	2396.075	3445.9272	141.75313	0.0	2537.8281	3445.9272
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	85.0	0.0	37776.5	5.26429	6640.231	237.2293	2390.379	9273.104	1.9333892	52.69498	1913.7996	4495.901	6464.3286	2808.775	17844.78	3127.177	44.05383	0.7198768	21.95913	412.7271	17.98159	21451.41	24260.186	-166.78125	2949.4724	3116.2537	24111.387	7292.403	99.54169	1494.004	2571.958	11457.91	35569.297	24359.727	18901.24	5210.145	-141.3366	-155.2488	82.89528	199.74287	198.25436	1.4885093	212.89072	212.8907	0.0	23.888872	38.525223	1.4885093	0.0	25.377382	38.525223	18561.812	18441.025	120.78713	19802.455	0.0	2222.0713	3583.5005	120.78713	0.0	2342.8584	3583.5005
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	86.0	0.0	33508.5	5.934806	6482.929	915.805	2377.23	9781.899	1.8818022	52.273087	1868.4634	4543.054	6465.6724	3316.227	18125.7	3485.7	41.23552	0.6333079	21.95913	412.7271	17.98159	22087.95	25404.176	-11.009766	3001.593	3012.6028	25411.148	7309.812	99.54169	1608.869	2571.958	11590.18	37001.33	25503.717	19067.12	6344.0283	-141.366	-155.2811	82.91251	186.49583	185.24445	1.2513956	209.32043	209.32042	0.0	22.30921	46.385193	1.2513956	0.0	23.560604	46.385193	17332.43	17230.883	101.54622	19470.357	0.0	2075.1357	4314.6113	101.54622	0.0	2176.682	4314.6113
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	87.0	0.0	30088.0	6.609494	6450.03	202.3847	2364.081	9023.105	1.8360204	51.898666	1858.9813	4594.507	6507.2227	2515.8828	18472.94	3849.41	42.77924	0.5345796	21.95913	412.7271	17.98159	22800.35	25316.232	126.78027	3047.9587	2921.1785	25460.994	7301.761	99.54169	1727.117	2571.9573	11700.38	37161.375	25415.773	19248.0	6212.9937	-142.2744	-156.279	83.44533	177.8047	176.78595	1.0187535	206.46526	206.46526	0.0	20.920698	50.600002	1.0187535	0.0	21.939453	50.600002	16526.768	16444.1	82.66815	19204.78	0.0	1945.9807	4706.6606	82.66815	0.0	2028.6488	4706.6606
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	88.0	0.0	25967.5	7.658282	6401.155	916.7343	2350.932	9676.4795	1.7752417	51.4016	1844.8948	4627.093	6525.1646	3151.315	18631.17	4178.875	37.71147	0.7290946	21.95913	412.7271	17.98159	23283.17	26434.484	309.63867	3109.533	2799.8943	26762.105	7268.25	99.54169	1830.695	2571.957	11770.44	38532.547	26534.025	19363.14	7398.965	-142.6667	-156.7099	83.6754	169.07149	168.27724	0.7942433	204.21793	204.21793	0.0	19.48498	55.42567	0.7942433	0.0	20.279222	55.42567	15717.094	15652.644	64.44997	18995.74	0.0	1812.4342	5155.5293	64.44997	0.0	1876.8843	5155.5293
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	89.0	0.0	23577.0	8.434765	6314.245	275.2106	2337.783	8935.674	1.6652424	50.50199	1819.8462	4679.311	6551.324	2384.3496	18723.07	4663.317	27.69734	0.7043304	21.95913	412.7271	17.98159	23849.48	26233.83	641.05566	3220.9639	2579.9082	26892.867	7209.278	99.54169	1980.608	2571.957	11861.38	38754.246	26333.371	19543.96	7348.906	-143.2387	-157.3381	84.01086	160.41304	159.83997	0.5730859	201.9706	201.9706	0.0	18.126068	60.256702	0.5730859	0.0	18.699154	60.256702	14914.338	14867.834	46.503845	18786.7	0.0	1686.0325	5604.8975	46.503845	0.0	1732.5364	5604.8975
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	90.0	0.0	85465.0	2.326876	6227.336	297.4152	2324.634	8851.712	1.4560825	48.791412	1794.7981	4878.595	6723.6406	2128.0713	18189.84	6127.534	11.52189	0.0854291	21.95913	412.7271	17.98159	24763.67	26891.742	1272.5657	3432.8462	2160.2805	28182.29	6955.981	99.54169	2423.249	2571.958	12050.73	40233.02	26991.283	20217.58	7964.7085	-147.0062	-161.4765	86.22055	84.99747	84.64374	0.35373697	211.46022	211.46022	0.0	16.767159	143.58363	0.35373697	0.0	17.120895	143.58363	7902.011	7873.3066	28.704473	19669.396	0.0	1559.6307	13355.72	28.704473	0.0	1588.3352	13355.72
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	0.0	1.0	43101.0	0.0	0.0	0.0	0.0143614	0.0143614	0.0	0.0	0.0	1468.646	1468.646	-1468.6316	0.8356851	251.442	0.0	0.0	21.95913	0.0	0.0	274.2369	-1194.3947	7683.676	7683.676	0.0	6489.2812	4617.094	99.54169	370.7791	2571.958	7659.372	14148.653	-1094.853	5536.543	952.7381	-32.1106	-35.27135	18.83318	0.0	0.0	0.0	431.21802	109.19949	322.01852	0.0	109.19949	0.0	322.01852	0.0	431.21802	0.0	0.0	0.0	10157.41	26130.637	0.0	10157.41	0.0	26130.637	0.0	36288.047
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	1.0	1.0	42559.0	0.0	0.0	0.0	0.0463851	0.0463851	0.0	0.0	0.0	1772.271	1772.271	-1772.2246	2.063652	63.12237	0.0	0.0	21.95913	0.0	0.0	87.14516	-1685.0795	7422.142	7422.142	2.06E-5	5737.0625	1060.235	778.5389	312.562	2571.958	4723.293	10460.355	-906.5406	6473.861	-736.7982	-38.74908	-42.56328	22.72671	0.0	0.0	0.0	400.0016	104.76746	295.2341	0.0	104.76746	0.0	295.2341	0.0	400.0016	0.0	0.0	0.0	9745.156	23957.178	0.0	9745.156	0.0	23957.178	0.0	33702.336
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	2.0	1.0	42201.5	0.0	0.0	0.0	0.0967377	0.0967377	0.0	0.0	0.0	1523.95	1523.95	-1523.8533	2.934708	65.70574	0.0	0.0	21.95913	0.0	0.0	90.59959	-1433.2537	6924.5835	6924.5835	6.11E-6	5491.33	1060.335	2402.882	313.3699	2571.958	6348.545	11839.875	969.6284	5624.264	-132.9343	-33.31976	-36.59953	19.54236	0.0	0.0	0.0	320.18964	100.32109	219.86856	0.0	100.32109	0.0	219.86856	0.0	320.18964	0.0	0.0	0.0	9331.567	17841.537	0.0	9331.567	0.0	17841.537	0.0	27173.104
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	3.0	1.0	42520.0	0.0	0.0	0.0	0.294968	0.294968	0.0	0.0	0.0	1517.544	1517.544	-1517.249	6.333388	69.17581	0.0724638	0.0	21.95913	0.0	0.0	97.54079	-1419.7083	7184.014	7184.014	1.51E-5	5764.3057	1060.178	4518.304	314.4856	2571.9575	8464.925	14229.23	3098.596	5657.226	107.079895	-33.17972	-36.44571	19.46022	0.0	0.0	0.0	301.03336	97.43923	203.59412	0.0	97.43923	0.0	203.59412	0.0	301.03336	0.0	0.0	0.0	9063.506	16520.924	0.0	9063.506	0.0	16520.924	0.0	25584.43
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	4.0	1.0	42253.5	0.0	0.0	0.0	-0.2079039	-0.2079039	0.0	0.0	0.0	1406.507	1406.507	-1406.7148	8.351203	73.89037	0.0	0.0	21.95913	0.0	0.0	104.2007	-1302.5142	7443.445	7443.445	2.84E-5	6140.9307	1060.148	5663.887	315.9571	2571.958	9611.95	15752.881	4361.373	5339.555	801.3755	-30.75199	-33.77901	18.03634	0.0	0.0	0.0	276.35205	96.32448	180.02759	0.0	96.32448	0.0	180.02759	0.0	276.35205	0.0	0.0	0.0	8959.814	14608.586	0.0	8959.814	0.0	14608.586	0.0	23568.4
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	5.0	1.0	42388.5	0.0	0.0	0.0	0.4428307	0.4428307	0.0	0.689711	0.0	1550.02	1550.7097	-1550.2668	10.73255	80.47444	0.2262934	0.0	21.95913	0.0	0.0	113.3924	-1436.8744	7726.33	7726.33	2.69E-5	6289.4556	895.2678	5760.649	318.0408	2571.9583	9545.915	15835.371	4323.7744	5873.321	416.13477	-33.90485	-37.24221	19.88552	0.0	0.0	0.0	270.1605	97.965904	172.1946	0.0	97.965904	0.0	172.1946	0.0	270.1605	0.0	0.0	0.0	9112.495	13972.968	0.0	9112.495	0.0	13972.968	0.0	23085.463
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	6.0	1.0	41078.5	0.0	0.0	0.0	0.8434439	0.8434439	0.0	0.711706	0.0	1685.539	1686.2506	-1685.4072	12.26765	79.478	0.012627	0.0	21.95913	0.0	0.0	113.7174	-1571.6898	8069.544	8069.544	1.62E-5	6497.854	895.4291	7626.771	317.7291	2571.958	11411.89	17909.744	6055.081	6384.306	113.54799	-36.86831	-40.49738	21.62362	0.5905538	0.5905538	0.0	256.1292	99.633545	156.49568	0.1233634	99.16635	0.0	156.49568	0.1233634	255.66202	54.931545	54.931545	0.0	9267.613	12699.058	11.474894	9224.156	0.0	12699.058	11.474894	21923.213
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	7.0	1.0	42193.5	0.0	0.0	0.0	1.095228	1.095228	0.0	0.6928985	0.0	1815.384	1816.0769	-1814.9817	24.5591	100.5368	0.0773325	0.0	21.95913	0.0	0.0	147.1323	-1667.8494	8562.02	8562.02	3.0E-5	6894.17	894.5827	8208.104	324.3758	2571.9573	11999.02	18893.19	6540.254	6875.947	18.223343	-39.70686	-43.61533	23.28845	2.666067	2.666067	0.0	245.87299	102.71247	143.1605	0.3090203	100.35542	0.0	143.1605	0.3090203	243.51593	247.98955	247.98955	0.0	9554.007	11616.956	28.744143	9334.761	0.0	11616.956	28.744143	20951.717
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	8.0	1.0	41206.5	0.0	0.0	0.0	1.372016	1.372016	0.0	0.7094952	0.0	1936.086	1936.7955	-1935.4235	34.42725	111.7772	0.1151191	0.0	21.95913	0.0	0.0	168.2787	-1767.1448	9131.73	9136.043	4.312209	7364.586	895.4016	8603.664	327.9558	2571.9573	12398.98	19763.566	6836.5195	7337.911	26.6745	-42.34626	-46.51453	24.83648	6.1639514	6.1639514	0.0	227.09436	105.22216	121.8722	0.57134044	99.62955	0.0	121.8722	0.57134044	221.50175	573.3523	573.3523	0.0	9787.45	9889.487	53.144375	9267.242	0.0	9889.487	53.144375	19156.729
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	9.0	1.0	41896.5	0.0	0.0	0.0	1.335459	1.335459	0.0	0.6978104	0.0	2054.334	2055.0317	-2053.6963	39.58924	116.9507	0.0778807	0.0	21.95913	0.0	0.0	178.577	-1875.1193	9689.707	9702.2295	12.52207	7814.588	895.7648	8515.005	329.61	2571.958	12312.34	20126.928	6639.8857	7793.137	21.450485	-44.93138	-49.35412	26.35268	12.880344	12.880344	0.0	213.92334	109.38455	104.53878	0.8135167	97.317726	0.0	104.53878	0.8135167	201.8565	1198.0911	1198.0911	0.0	10174.624	8482.942	75.67088	9052.204	0.0	8482.942	75.67088	17535.146
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	10.0	1.0	42146.0	0.0	0.0	0.0	1.767715	1.767715	0.0	0.69367945	0.0	2172.876	2173.5696	-2171.8018	48.9959	123.8199	0.0794182	0.0	21.95913	0.0	0.0	194.8544	-1976.9474	10400.636	10400.636	4.18E-5	8423.688	906.5992	9480.393	331.8279	2571.958	13290.78	21714.469	7503.4453	8251.292	172.39621	-47.5231	-52.20095	27.87275	26.228867	22.426844	3.8020222	204.11034	113.39385	90.71648	2.069408	93.036415	3.8020222	90.71648	5.8714304	183.7529	2394.598	2086.0776	308.52032	10547.557	7361.313	192.49013	8653.969	308.52032	7361.313	501.01047	16015.281
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	11.0	1.0	43105.5	0.0	0.0	0.0	2.209366	2.209366	0.0	0.6782386	0.0	2312.555	2313.2332	-2311.0237	56.55459	122.4596	0.547564	0.0	21.95913	0.0	0.0	201.5208	-2109.503	11061.388	11061.388	1.459E-4	8951.885	906.5931	9864.841	331.5349	2571.958	13674.93	22626.814	7755.338	8773.621	178.2636	-50.57672	-55.55515	29.66373	34.85391	31.549198	3.3047109	193.46902	117.94286	75.52615	3.6911438	90.08481	3.3047109	75.52615	6.9958544	165.61096	3202.777	2934.6118	268.1653	10970.692	6128.674	343.3391	8379.419	268.1653	6128.674	611.50446	14508.093
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	12.0	1.0	42405.5	0.0	0.0	0.0	2.818805	2.818805	0.0	0.68943447	0.0	2448.384	2449.0735	-2446.2546	68.88297	120.7207	0.6751928	0.0	21.95913	0.0	0.0	212.2379	-2234.0168	11448.117	11509.442	61.32482	9214.101	906.5937	10344.89	331.1378	2571.9583	14154.58	23368.68	8110.873	9289.22	-75.1193	-53.54675	-58.81753	31.40568	40.715794	37.901073	2.81472	183.2709	121.71031	61.560585	5.2291017	89.038345	2.81472	61.560585	8.043821	150.59894	3753.8484	3525.444	228.40431	11321.129	4995.4185	486.39532	8282.08	228.40431	4995.4185	714.7997	13277.499
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	13.0	1.0	43396.5	0.0	0.0	0.0	4.138288	4.138288	0.0	0.6736906	0.0	2585.92	2586.5935	-2582.4553	78.10686	117.6156	0.2839327	0.0	21.95913	0.0	0.0	217.9656	-2364.4897	11777.07	11777.07	5.52E-5	9412.58	906.5966	9829.675	330.2382	2571.9578	13638.47	23051.05	7465.185	9809.41	-396.82956	-56.5535	-62.12025	33.16917	44.793667	42.495495	2.2981706	158.91867	125.24128	33.677395	6.4620976	89.20788	2.2981706	33.677395	8.760268	122.88528	4139.2915	3952.8035	186.4882	11649.568	2732.7986	601.08496	8297.85	186.4882	2732.7986	787.5732	11030.648
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	14.0	1.0	42607.5	30.42192	-62.29039	0.0	5.332981	-26.535488	11.084352	0.6861659	0.0	2732.047	2743.8176	-2770.353	90.69182	119.2016	0.4341674	0.0390704	21.95913	0.0	0.0	232.3258	-2538.0273	11920.18	11920.18	1.499E-4	9382.152	906.5902	10760.04	330.8814	2571.9578	14569.46	23951.613	8222.013	10359.38	-977.22754	-59.99104	-65.89615	35.18532	44.9479	43.25952	1.6883798	147.88531	126.03403	21.8513	7.345029	90.11952	1.6883798	21.8513	9.033408	111.970825	4160.8765	4023.8708	137.00589	11723.307	1773.1537	683.2125	8382.648	137.00589	1773.1537	820.2184	10155.802
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	15.0	1.0	44366.0	683.0465	53.96871	0.0	8.993612	746.00885	106.98947	2.0307488	15.554474	2902.261	3026.8357	-2280.827	106.8493	120.2497	0.6598791	4.031317	21.95913	0.0	0.0	253.7494	-2027.0775	11647.021	11647.021	1.207E-4	9619.944	967.2039	10196.25	331.4	2571.958	14066.81	23686.754	8169.1724	10991.56	-1371.6156	-66.179	-72.69321	38.81462	43.48545	42.43698	1.0484718	135.3037	125.07616	10.227533	8.029769	90.668945	1.0484718	10.227533	9.078241	100.896484	4032.4402	3947.3606	85.07969	11634.21	829.92725	746.905	8433.754	85.07969	829.92725	831.98474	9263.681
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	16.0	1.0	44789.5	2728.128	168.0475	0.0	17.67278	2913.8481	417.62512	0.20362736	48.433456	3051.661	3517.923	-604.07495	103.0659	123.3743	2.650357	27.73396	21.95913	72.30882	3.1503327	351.0925	-252.98245	11032.271	11158.336	126.064	10782.439	967.6072	10149.43	334.8135	2571.9575	14023.81	24806.25	9896.447	11678.43	-895.9902	-76.91617	-84.48727	45.11207	42.67738	42.525627	0.15175225	123.75479	123.75479	0.0	9.177041	90.406204	0.15175225	0.0	9.328794	90.406204	3967.9204	3955.6062	12.314144	11511.3	0.0	853.62085	8409.314	12.314144	0.0	865.93494	8409.314
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	17.0	1.0	46672.5	4993.354	289.7108	0.0	33.95363	5317.0186	858.53436	1.9234762	83.49837	3217.104	4161.06	1155.9585	88.00455	141.5396	5.95279	57.57281	21.95913	115.3309	5.0247087	430.3598	1586.3184	10338.085	10443.4	105.3158	11929.428	967.754	9401.988	344.1815	2571.9575	13285.88	25215.309	10988.307	12318.89	-389.46225	-90.97776	-99.93298	53.35933	44.46609	44.09864	0.36744905	122.17091	122.17091	0.0	10.619669	88.69194	0.36744905	0.0	10.987118	88.69194	4131.7407	4101.9233	29.817158	11363.973	0.0	987.8097	8249.858	29.817158	0.0	1017.6269	8249.858
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	18.0	1.0	48227.0	7436.987	435.2198	0.0	57.61351	7929.8203	1637.9387	5.3223124	125.43594	3376.669	5145.3657	2784.4546	77.81535	140.0	401.0443	116.7048	21.95913	184.2405	8.026942	941.764	3726.2185	9082.896	9506.3955	423.4994	12817.143	967.2935	7339.549	352.2739	2571.958	11231.07	24048.213	11065.768	12963.26	-146.11768	-112.4987	-123.5723	65.98157	46.712498	46.21725	0.49524516	121.431404	121.431404	0.0	12.593457	87.80761	0.49524516	0.0	13.088702	87.80761	4339.1777	4298.99	40.187347	11295.186	0.0	1171.4056	8167.6006	40.187347	0.0	1211.593	8167.6006
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	19.0	1.0	51245.5	9621.484	523.5112	34.28814	97.34959	10276.634	2754.233	9.157688	150.88263	3520.801	6435.074	3841.5596	61.04919	154.3707	238.9183	264.9322	21.95913	178.9409	7.7960534	920.1705	4761.73	8143.687	8465.278	321.59134	12913.213	967.318	4051.078	383.2027	2571.9573	7973.556	20886.77	8812.808	13441.92	-528.7075	-140.697	-154.5462	82.52013	49.508415	48.736534	0.7718798	121.185814	121.185814	0.0	14.353716	86.80299	0.7718798	0.0	15.125596	86.80299	4595.9614	4533.326	62.635246	11272.342	0.0	1335.1396	8074.1543	62.635246	0.0	1397.7749	8074.1543
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	20.0	1.0	52069.5	12256.34	618.3339	66.99462	146.7578	13088.426	4097.7764	23.564154	178.21175	3652.698	7952.2505	5136.1753	47.47903	155.9626	172.5693	524.7025	21.95913	172.6866	7.5235662	1095.359	6231.534	6802.366	7465.2695	662.90326	13041.424	959.8051	2754.216	428.0528	2571.9573	6714.032	19755.457	8985.75	13896.86	-855.4358	-173.8687	-190.9831	101.9756	55.254433	54.24788	1.0065558	122.239456	122.239456	0.0	16.235193	84.22677	1.0065558	0.0	17.241749	84.22677	5127.6533	5045.975	81.67835	11370.349	0.0	1510.1489	7834.5215	81.67835	0.0	1591.8273	7834.5215
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	21.0	1.0	54466.0	16181.81	670.5621	89.58113	209.2639	17151.217	5787.733	21.03985	193.26459	3832.574	9834.611	7316.6055	51.89713	159.944	162.0988	775.7749	21.95913	216.3719	9.426836	1388.046	8704.651	5517.5884	6521.8037	1004.2152	14231.666	959.6509	2399.708	466.4054	2571.9575	6397.721	20629.387	11104.359	14481.13	-249.46333	-215.0247	-236.1903	126.1141	69.829605	68.66232	1.1672752	122.8474	122.8474	0.0	16.83678	71.02185	1.1672752	0.0	18.004055	71.02185	6481.484	6386.7637	94.72015	11426.897	0.0	1566.1069	6606.2397	94.72015	0.0	1660.827	6606.2397
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	22.0	1.0	56461.5	19234.08	742.7559	156.7336	289.5343	20423.104	7129.26	46.22211	214.07181	4001.828	11391.382	9031.722	64.54473	171.9479	158.3516	892.4924	21.95913	251.0452	10.937474	1560.341	10592.0625	4408.245	5715.0693	1306.8245	15011.245	959.3623	2129.351	478.9524	2571.9575	6139.624	21150.87	12721.414	15044.59	-33.34395	-249.0621	-273.5781	146.0773	75.904465	74.61782	1.2866383	123.67739	123.67739	0.0	17.299057	66.35863	1.2866383	0.0	18.585695	66.35863	7045.1323	6940.726	104.40604	11504.101	0.0	1609.1063	6172.4805	104.40604	0.0	1713.5123	6172.4805
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	23.0	1.0	58070.5	21438.22	792.5377	231.9354	376.1805	22838.875	8103.056	71.30074	228.4195	4201.716	12604.492	10234.383	63.37333	176.2128	157.1702	964.0881	21.95913	264.2219	11.511549	1647.025	11881.408	3532.4087	5130.0264	1597.6177	15425.328	959.7744	1968.246	482.7082	2571.9578	5982.687	21408.016	13849.654	15769.24	-343.91293	-275.5857	-302.7125	161.6336	83.9191	78.43953	5.4795656	123.132034	123.132034	0.0	17.448732	62.141243	5.4795656	0.0	22.928299	62.141243	7740.8564	7296.21	444.64688	11453.373	0.0	1623.0288	5780.192	444.64688	0.0	2067.6758	5780.192
