version	doi	BK1	BK2	CR1	D1	D2	D3	D4	D5	D6	D7	PD1	PD2	PD3	PD4	PD5	gruppeTR	filter_fp	wwwfpRES	wmob	tp	gs	RR_GS	ns	RR_NS	Regular	RR_RS	breakoff	dog	don	DogRR	DonRR	do	DoRR	mm	multim	dur1m	Home	smph	mobility	PRE_1	mob2	male	PRE_2	abbs12	v0tr	v6tr	v99tr	v99u6tr	a50p	re1	sowie1	tnf1	IAsmhs
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2			3		0	2	2	1	22	1144	52	20	1	0	0.9347488735873521	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	19.066666666666666	1	0	1	0.2846153846153864	1		0.27628148597633967	0	0	1	0	0	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1				4		0	3	1	1	22	211	93	8	2	0	0.9884240931424767	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665		0	3.5166666666666666	1	0	1	0.27099236641221724	1		0.26047479942693996	1	0	0	1	0	0	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2			3		0	3	1	1	22	531	51	16	3	0	0.9884240931424767	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	8.85	1	0	1	0.1990950226607874	1		0.22556500347140082	0	0	0	0	1	1	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1				3		0	2	1	1	22	943	89	9	2	0	0.9347488735873521	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	15.716666666666667	1	0	1	0.27099236641221724	1		0.26047479942693996	1	0	0	1	0	0	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	1			3		0	2	1	1	22	356	80	11	1	0	0.9347488735873521	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	5.933333333333334	1	0	1	0.2846153846153864	1		0.27628148597633967	1	0	1	0	0	0	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2			3		0	2	1	1	22	297	87	10	2	0	0.9347488735873521	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	4.95	1	0	1	0.27099236641221724	1		0.26047479942693996	1	0	0	1	0	0	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	1			2		1	2	1	1	22	674	28	19	2	1	0.9347488735873521	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	1	1	11.233333333333333	1	0	1	0.27099236641221724	1		0.26047479942693996	0	0	0	1	0	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2			3		0	3	1	1	22	115	94	7	2	0	0.9884240931424767	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	1.9166666666666667	1	0	1	0.27099236641221724	1		0.26047479942693996	1	0	0	1	0	0	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2			3		0	2	1	1	22	680	41	18	1	1	0.9347488735873521	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	11.333333333333334	1	0	1	0.2846153846153864	1		0.27628148597633967	0	0	1	0	0	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	1			3		0	2	1	1	22	254	80	11	2	0	0.9347488735873521	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	4.233333333333333	1	0	1	0.27099236641221724	1		0.26047479942693996	1	0	0	1	0	0	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	4			1		0	1	2	1	22	415	64	1	2	0	1.3208601284916528	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	1	1	6.916666666666667	1	0	1	0.27099236641221724	1		0.26047479942693996	1	0	0	1	0	0	1	0	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2			3		0	3	1	1	22	865	57	14	1	0	0.9884240931424767	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	14.416666666666666	1	0	1	0.2846153846153864	1		0.27628148597633967	0	0	1	0	0	1	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	3			3		1	3	1	1	22	4585	41	18	2	0	0.9884240931424767	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	76.41666666666667	1	0	1	0.27099236641221724	1		0.26047479942693996	0	0	0	1	0	1	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	4			3		0	3	1	1	22	421	57	14	1	0	0.9884240931424767	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	7.016666666666667	1	0	1	0.2846153846153864	1		0.27628148597633967	0	0	1	0	0	1	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2			3		0	2	2	1	22	146	93	8	0	0	0.9347488735873521	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	2.433333333333333	1	0	1	0.3070539419087247	1		0.3032056034404576	1	1	0	0	0	0	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2			3		0	3	1	1	22	724	77	12	0	0	0.9884240931424767	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	12.066666666666666	1	0	1	0.3070539419087247	1		0.3032056034404576	1	1	0	0	0	0	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	3			1		0	2	1	1	22	200	92	9	0	0	0.9347488735873521	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	1	1	3.3333333333333335	1	0	1	0.3070539419087247	1		0.3032056034404576	1	1	0	0	0	0	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1				2		0	1	2	1	22	24	113	5	3	0	1.3208601284916528	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	1	1	0.4	1	0	1	0.1990950226607874	1		0.22556500347140082	1	0	0	0	1	0	1	0	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	1			3		0	2	1	1	22	451	41	18	3	1	0.9347488735873521	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	7.516666666666667	1	0	1	0.1990950226607874	1		0.22556500347140082	0	0	0	0	1	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2			4		0	3	1	1	22	1234	28	19	0	1	0.9884240931424767	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665		0	20.566666666666666	1	0	1	0.3070539419087247	1		0.3032056034404576	0	1	0	0	0	1	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2			2		0	3	2	1	22	992	21	20	2	1	0.9884240931424767	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	1	1	16.533333333333335	1	0	1	0.27099236641221724	1		0.26047479942693996	0	0	0	1	0	1	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	1			3		0	3	1	1	22	336	80	11	0	0	0.9884240931424767	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	5.6	1	0	1	0.3070539419087247	1		0.3032056034404576	1	1	0	0	0	0	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2			3		0	2	1	1	22	314	86	10	1	0	0.9347488735873521	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	5.233333333333333	1	0	1	0.2846153846153864	1		0.27628148597633967	1	0	1	0	0	0	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	1			3		1	3	1	1	22	466	44	18	1	0	0.9884240931424767	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	7.766666666666667	1	0	1	0.2846153846153864	1		0.27628148597633967	0	0	1	0	0	1	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2			4		0			1	22	256	94	7	1	0	1.0630722828269479	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665		0	4.266666666666667	1	0	1	0.2846153846153864	1		0.27628148597633967	1	0	1	0	0	0				0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	4			2		0	2	2	1	22	595	41	19	3	0	0.9347488735873521	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	1	1	9.916666666666666	1	0	1	0.1990950226607874	1		0.22556500347140082	0	0	0	0	1	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1				3		0	1	2	1	22	23	113	5	3	0	1.3208601284916528	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	0.38333333333333336	1	0	1	0.1990950226607874	1		0.22556500347140082	1	0	0	0	1	0	1	0	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2			3		0	2	2	1	22	390	75	12	1	0	0.9347488735873521	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	6.5	1	0	1	0.2846153846153864	1		0.27628148597633967	1	0	1	0	0	0	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1						0			1	22	23	116	4	1	0	1.0630722828269479	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665			0.38333333333333336	1	0	1	0.2846153846153864	1		0.27628148597633967	1	0	1	0	0	0				0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2			4		0	2	1	1	22	2329	80	11	0	0	0.9347488735873521	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665		0	38.81666666666667	1	0	1	0.3070539419087247	1		0.3032056034404576	1	1	0	0	0	0	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1				4		0	3	2	1	22	26	113	5	3	0	0.9884240931424767	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665		0	0.43333333333333335	1	0	1	0.1990950226607874	1		0.22556500347140082	1	0	0	0	1	0	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1				2		0	3	2	1	22	2401	89	14	3	0	0.9884240931424767	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	1	1	40.016666666666666	1	0	1	0.1990950226607874	1		0.22556500347140082	0	0	0	0	1	0	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	3			3		0	1	2	1	22	619	58	14	1	0	1.3208601284916528	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	10.316666666666666	1	0	1	0.2846153846153864	1		0.27628148597633967	0	0	1	0	0	1	1	0	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2			3		0	2	2	1	22	481	57	14	1	0	0.9347488735873521	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	8.016666666666667	1	0	1	0.2846153846153864	1		0.27628148597633967	0	0	1	0	0	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	3			3		0	1	2	1	22	731	45	16	0	0	1.3208601284916528	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	12.183333333333334	1	0	1	0.3070539419087247	1		0.3032056034404576	0	1	0	0	0	1	1	0	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	3			4		0	3	1	1	22	194	96	9	3	0	0.9884240931424767	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665		0	3.2333333333333334	1	0	1	0.1990950226607874	1		0.22556500347140082	1	0	0	0	1	0	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	1			4		0	2	2	1	22	218	89	9	3	0	0.9347488735873521	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665		0	3.6333333333333333	1	0	1	0.1990950226607874	1		0.22556500347140082	1	0	0	0	1	0	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2			1		0	1	2	1	22	192	89	9	1	0	1.3208601284916528	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	1	1	3.2	1	0	1	0.2846153846153864	1		0.27628148597633967	1	0	1	0	0	0	1	0	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2			3		0	1	1	1	22	195	90	9	0	0	1.3208601284916528	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	3.25	1	0	1	0.3070539419087247	1		0.3032056034404576	1	1	0	0	0	0	1	0	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1				1		0	1	2	1	22	268	83	11	1	0	1.3208601284916528	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	1	1	4.466666666666667	1	0	1	0.2846153846153864	1		0.27628148597633967	1	0	1	0	0	0	1	0	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	1			2		0	2	1	1	22	387	82	10	1	0	0.9347488735873521	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	1	1	6.45	1	0	1	0.2846153846153864	1		0.27628148597633967	1	0	1	0	0	0	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	4			3		0	1	2	1	22	465	76	12	1	0	1.3208601284916528	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	7.75	1	0	1	0.2846153846153864	1		0.27628148597633967	1	0	1	0	0	0	1	0	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2			4		0	2	1	1	22	544	90	12	1	0	0.9347488735873521	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665		0	9.066666666666666	1	0	1	0.2846153846153864	1		0.27628148597633967	1	0	1	0	0	0	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	3			4		0	3	3	1	22	646	81	11	2	0	0.9884240931424767	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665		0	10.766666666666667	1	0	1	0.27099236641221724	1		0.26047479942693996	1	0	0	1	0	0	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1				4		0	3	1	1	22	198	114	5	0	0	0.9884240931424767	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665		0	3.3	1	0	1	0.3070539419087247	1		0.3032056034404576	1	1	0	0	0	0	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2			4		0	2	2	1	22	240	80	11	0	0	0.9347488735873521	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665		0	4.0	1	0	1	0.3070539419087247	1		0.3032056034404576	1	1	0	0	0	0	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	3			3		0	1	2	1	22	84	108	7	1	0	1.3208601284916528	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	1.4	1	0	1	0.2846153846153864	1		0.27628148597633967	1	0	1	0	0	0	1	0	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2			3		0	2	2	1	22	1287	45	17	0	1	0.9347488735873521	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	21.45	1	0	1	0.3070539419087247	1		0.3032056034404576	0	1	0	0	0	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	4			3		0	2	2	1	22	152	93	8	0	0	0.9347488735873521	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	2.533333333333333	1	0	1	0.3070539419087247	1		0.3032056034404576	1	1	0	0	0	0	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	3			3		0	3	1	1	22	101	93	7	0	0	0.9884240931424767	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	1.6833333333333333	1	0	1	0.3070539419087247	1		0.3032056034404576	1	1	0	0	0	0	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2			4		0	2	2	1	22	364	80	16	1	0	0.9347488735873521	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665		0	6.066666666666666	1	0	1	0.2846153846153864	1		0.27628148597633967	0	0	1	0	0	0	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	4			1		0	1	2	1	22	1266	54	17	3	0	1.3208601284916528	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	1	1	21.1	1	0	1	0.1990950226607874	1		0.22556500347140082	0	0	0	0	1	1	1	0	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	4			3		0	3	2	1	22	728	49	16	1	0	0.9884240931424767	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	12.133333333333333	1	0	1	0.2846153846153864	1		0.27628148597633967	0	0	1	0	0	1	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2			3		0	2	2	1	22	1122	45	16	0	0	0.9347488735873521	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	18.7	1	0	1	0.3070539419087247	1		0.3032056034404576	0	1	0	0	0	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	1			4		0	2	1	1	22	828	93	7	3	0	0.9347488735873521	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665		0	13.8	1	0	1	0.1990950226607874	1		0.22556500347140082	1	0	0	0	1	0	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	5			1		0	1	2	1	22	228	89	7	1	0	1.3208601284916528	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	1	1	3.8	1	0	1	0.2846153846153864	1		0.27628148597633967	1	0	1	0	0	0	1	0	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2			3		0	3	1	1	22	276	89	9	0	0	0.9884240931424767	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	4.6	1	0	1	0.3070539419087247	1		0.3032056034404576	1	1	0	0	0	0	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	3			3		0	2	3	1	22	222	81	15	3	0	0.9347488735873521	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	3.7	1	0	1	0.1990950226607874	1		0.22556500347140082	0	0	0	0	1	0	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1						0			1	22	79	118	7	3	0	1.0630722828269479	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665			1.3166666666666667	1	0	1	0.1990950226607874	1		0.22556500347140082	1	0	0	0	1	0				0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2			4		0	3	1	1	22	254	83	10	2	0	0.9884240931424767	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665		0	4.233333333333333	1	0	1	0.27099236641221724	1		0.26047479942693996	1	0	0	1	0	0	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	1			4		0	2	1	1	22		63	13	2	0	0.9347488735873521	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665		0		1	0	1	0.27099236641221724	1		0.26047479942693996	0	0	0	1	0	0	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	1			3		0	3	1	1	22	616	48	16	2	0	0.9884240931424767	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	10.266666666666667	1	0	1	0.27099236641221724	1		0.26047479942693996	0	0	0	1	0	1	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2			2		0	2	1	1	22	288	89	9	0	0	0.9347488735873521	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	0	7.329483734492024	1	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	1	1	4.8	1	0	1	0.3070539419087247	1		0.3032056034404576	1	1	0	0	0	0	0	1	0	0
