Brood_ID,Year,Block,Initiation,Species,Treatment,Brood_size,Site,Nest,Feeding_rate,PC_feeding_rate,Nestling_origin,BirdID,Nestling_age,Measure_time,Age_full,Mass,Time,Baseline_CORT,Induced_CORT
2016SF1436,2016,4,124,TRES,enlarged,7,SF,1436,40,5.7143,natal,2016SF14361natal,9,1243,9.02,16.61,,,
2016SF1436,2016,4,124,TRES,enlarged,7,SF,1436,40,5.7143,natal,2016SF14361natal,12,1605,12.17,19.33,,,
2016SF1436,2016,4,124,TRES,enlarged,7,SF,1436,40,5.7143,natal,2016SF14361natal,15,928,14.89,18.52,298,,
2016SF1436,2016,4,124,TRES,enlarged,7,SF,1436,40,5.7143,natal,2016SF14362natal,3,1243,3.02,5.6,,,
2016SF1436,2016,4,124,TRES,enlarged,7,SF,1436,40,5.7143,natal,2016SF14362natal,6,1330,6.05,11.82,,,
2016SF1436,2016,4,124,TRES,enlarged,7,SF,1436,40,5.7143,natal,2016SF14362natal,9,1243,9.02,19.4,,,
2016SF1436,2016,4,124,TRES,enlarged,7,SF,1436,40,5.7143,natal,2016SF14362natal,12,1605,12.17,20.19,,,
2016SF1436,2016,4,124,TRES,enlarged,7,SF,1436,40,5.7143,natal,2016SF14362natal,15,928,14.89,19.52,91,21.5342,23.5062
2016SF1436,2016,4,124,TRES,enlarged,7,SF,1436,40,5.7143,natal,2016SF14363natal,2,1243,2.02,3.62,,,
2016SF1436,2016,4,124,TRES,enlarged,7,SF,1436,40,5.7143,natal,2016SF14363natal,5,1330,5.05,8.62,,,
2016SF1436,2016,4,124,TRES,enlarged,7,SF,1436,40,5.7143,natal,2016SF14363natal,8,1243,8.02,15.22,,,
2016SF1436,2016,4,124,TRES,enlarged,7,SF,1436,40,5.7143,natal,2016SF14363natal,11,1605,11.17,18.13,,,
2016SF1436,2016,4,124,TRES,enlarged,7,SF,1436,40,5.7143,natal,2016SF14363natal,14,928,13.89,19.07,773,,
2016SF1436,2016,4,124,TRES,enlarged,7,SF,1436,40,5.7143,natal,2016SF14364natal,3,1243,3.02,5.01,,,
2016SF1436,2016,4,124,TRES,enlarged,7,SF,1436,40,5.7143,natal,2016SF14364natal,6,1330,6.05,11.18,,,
2016SF1436,2016,4,124,TRES,enlarged,7,SF,1436,40,5.7143,natal,2016SF14364natal,9,1243,9.02,16.65,,,
2016SF1436,2016,4,124,TRES,enlarged,7,SF,1436,40,5.7143,natal,2016SF14364natal,12,1605,12.17,19.93,,,
2016SF1436,2016,4,124,TRES,enlarged,7,SF,1436,40,5.7143,natal,2016SF14364natal,15,928,14.89,18.52,231,,
2016SF1436,2016,4,124,TRES,enlarged,7,SF,1436,40,5.7143,foster,2016SF14365foster,3,1243,3.02,5.67,,,
2016SF1436,2016,4,124,TRES,enlarged,7,SF,1436,40,5.7143,foster,2016SF14365foster,6,1330,6.05,11.99,,,
2016SF1436,2016,4,124,TRES,enlarged,7,SF,1436,40,5.7143,foster,2016SF14365foster,9,1243,9.02,15.05,,,
2016SF1436,2016,4,124,TRES,enlarged,7,SF,1436,40,5.7143,foster,2016SF14365foster,12,1605,12.17,21.65,,,
2016SF1436,2016,4,124,TRES,enlarged,7,SF,1436,40,5.7143,foster,2016SF14365foster,15,928,14.89,22.02,429,,
2016SF1436,2016,4,124,TRES,enlarged,7,SF,1436,40,5.7143,foster,2016SF14366foster,3,1243,3.02,4.93,,,
2016SF1436,2016,4,124,TRES,enlarged,7,SF,1436,40,5.7143,foster,2016SF14366foster,6,1330,6.05,10.24,,,
2016SF1436,2016,4,124,TRES,enlarged,7,SF,1436,40,5.7143,foster,2016SF14366foster,9,1243,9.02,18.25,,,
2016SF1436,2016,4,124,TRES,enlarged,7,SF,1436,40,5.7143,foster,2016SF14366foster,12,1605,12.17,19.21,,,
2016SF1436,2016,4,124,TRES,enlarged,7,SF,1436,40,5.7143,foster,2016SF14366foster,15,928,14.89,18.05,146,,
2016SF1436,2016,4,124,TRES,enlarged,7,SF,1436,40,5.7143,foster,2016SF14367foster,3,1243,3.02,6.3,,,
2016SF1436,2016,4,124,TRES,enlarged,7,SF,1436,40,5.7143,foster,2016SF14367foster,6,1243,6.02,12.52,,,
2016SF1436,2016,4,124,TRES,enlarged,7,SF,1436,40,5.7143,foster,2016SF14367foster,9,1243,9.02,20.45,,,
2016SF1436,2016,4,124,TRES,enlarged,7,SF,1436,40,5.7143,foster,2016SF14367foster,12,1605,12.17,16.51,,,
2016SF1436,2016,4,124,TRES,enlarged,7,SF,1436,40,5.7143,foster,2016SF14367foster,15,928,14.89,19.18,351,,
2016SF1429,2016,4,125,TRES,reduced,2,SF,1429,15,7.5,natal,2016SF14291natal,3,1243,3.02,5.11,,,
2016SF1429,2016,4,125,TRES,reduced,2,SF,1429,15,7.5,natal,2016SF14291natal,6,1212,6.01,12.5,,,
2016SF1429,2016,4,125,TRES,reduced,2,SF,1429,15,7.5,natal,2016SF14291natal,9,1243,9.02,21.55,,,
2016SF1429,2016,4,125,TRES,reduced,2,SF,1429,15,7.5,natal,2016SF14291natal,12,1315,12.05,22.68,,,
2016SF1429,2016,4,125,TRES,reduced,2,SF,1429,15,7.5,natal,2016SF14291natal,15,904,14.88,21.94,72,11.0216,11.6194
2016SF1429,2016,4,125,TRES,reduced,2,SF,1429,15,7.5,foster,2016SF14295foster,3,1243,3.02,5.56,,,
2016SF1429,2016,4,125,TRES,reduced,2,SF,1429,15,7.5,foster,2016SF14295foster,6,1212,6.01,14.05,,,
2016SF1429,2016,4,125,TRES,reduced,2,SF,1429,15,7.5,foster,2016SF14295foster,9,1243,9.02,20.58,,,
2016SF1429,2016,4,125,TRES,reduced,2,SF,1429,15,7.5,foster,2016SF14295foster,12,1315,12.05,21.67,,,
2016SF1429,2016,4,125,TRES,reduced,2,SF,1429,15,7.5,foster,2016SF14295foster,15,904,14.88,19.55,131,8.215,12.4724
2016SF1454,2016,4,126,TRES,control,5,SF,1454,19,3.8,natal,2016SF14543natal,3,1101,2.96,4.93,,,
2016SF1454,2016,4,126,TRES,control,5,SF,1454,19,3.8,natal,2016SF14543natal,6,1341,6.06,13.65,,,
2016SF1454,2016,4,126,TRES,control,5,SF,1454,19,3.8,natal,2016SF14543natal,9,1533,9.14,19.11,,,
2016SF1454,2016,4,126,TRES,control,5,SF,1454,19,3.8,natal,2016SF14543natal,12,1038,11.93,19.86,,,
2016SF1454,2016,4,126,TRES,control,5,SF,1454,19,3.8,natal,2016SF14544natal,3,1101,2.96,4.53,,,
2016SF1454,2016,4,126,TRES,control,5,SF,1454,19,3.8,natal,2016SF14544natal,6,1341,6.06,12.5,,,
2016SF1454,2016,4,126,TRES,control,5,SF,1454,19,3.8,natal,2016SF14544natal,9,1533,9.14,19.01,,,
2016SF1454,2016,4,126,TRES,control,5,SF,1454,19,3.8,natal,2016SF14544natal,12,1038,11.93,19.86,,,
2016SF1454,2016,4,126,TRES,control,5,SF,1454,19,3.8,natal,2016SF14545natal,3,1101,2.96,4.62,,,
2016SF1454,2016,4,126,TRES,control,5,SF,1454,19,3.8,natal,2016SF14545natal,6,1341,6.06,13.64,,,
2016SF1454,2016,4,126,TRES,control,5,SF,1454,19,3.8,natal,2016SF14545natal,9,1533,9.14,19.79,,,
2016SF1454,2016,4,126,TRES,control,5,SF,1454,19,3.8,natal,2016SF14545natal,12,1038,11.93,20.49,,,
2016SF1454,2016,4,126,TRES,control,5,SF,1454,19,3.8,foster,2016SF14541foster,3,1101,2.96,4.34,,,
2016SF1454,2016,4,126,TRES,control,5,SF,1454,19,3.8,foster,2016SF14541foster,6,1341,6.06,12.53,,,
2016SF1454,2016,4,126,TRES,control,5,SF,1454,19,3.8,foster,2016SF14541foster,9,1533,9.14,20.14,,,
2016SF1454,2016,4,126,TRES,control,5,SF,1454,19,3.8,foster,2016SF14541foster,12,1038,11.93,20.82,,,
2016SF1454,2016,4,126,TRES,control,5,SF,1454,19,3.8,foster,2016SF14542foster,3,1101,2.96,5.13,,,
2016SF1454,2016,4,126,TRES,control,5,SF,1454,19,3.8,foster,2016SF14542foster,6,1341,6.06,12.99,,,
2016SF1454,2016,4,126,TRES,control,5,SF,1454,19,3.8,foster,2016SF14542foster,9,1533,9.14,19.73,,,
2016SF1454,2016,4,126,TRES,control,5,SF,1454,19,3.8,foster,2016SF14542foster,12,1038,11.93,19.09,,,
2016SF1468,2016,4,127,TRES,control,5,SF,1468,,,natal,2016SF14683natal,3,1117,2.97,3.85,,,
2016SF1468,2016,4,127,TRES,control,5,SF,1468,,,natal,2016SF14683natal,6,1720,6.22,12.44,,,
2016SF1468,2016,4,127,TRES,control,5,SF,1468,,,natal,2016SF14683natal,9,1555,9.15,19.55,,,
2016SF1468,2016,4,127,TRES,control,5,SF,1468,,,natal,2016SF14683natal,12,934,11.89,22.79,,,
2016SF1468,2016,4,127,TRES,control,5,SF,1468,,,natal,2016SF14683natal,15,1417,15.09,24.49,375,,
2016SF1468,2016,4,127,TRES,control,5,SF,1468,,,natal,2016SF14684natal,3,1117,2.97,3.48,,,
2016SF1468,2016,4,127,TRES,control,5,SF,1468,,,natal,2016SF14684natal,6,1720,6.22,10.94,,,
2016SF1468,2016,4,127,TRES,control,5,SF,1468,,,natal,2016SF14684natal,9,1555,9.15,17.3,,,
2016SF1468,2016,4,127,TRES,control,5,SF,1468,,,natal,2016SF14684natal,12,934,11.89,20.98,,,
2016SF1468,2016,4,127,TRES,control,5,SF,1468,,,natal,2016SF14684natal,15,1417,15.09,22.32,133,7.5989,42.6551
2016SF1468,2016,4,127,TRES,control,5,SF,1468,,,natal,2016SF14685natal,3,1117,2.97,4.8,,,
2016SF1468,2016,4,127,TRES,control,5,SF,1468,,,natal,2016SF14685natal,6,1720,6.22,14.44,,,
2016SF1468,2016,4,127,TRES,control,5,SF,1468,,,natal,2016SF14685natal,9,1555,9.15,20.32,,,
2016SF1468,2016,4,127,TRES,control,5,SF,1468,,,natal,2016SF14685natal,12,934,11.89,22.84,,,
2016SF1468,2016,4,127,TRES,control,5,SF,1468,,,natal,2016SF14685natal,15,1417,15.09,22.61,237,,
2016SF1468,2016,4,127,TRES,control,5,SF,1468,,,foster,2016SF14681foster,3,1117,2.97,4.49,,,
2016SF1468,2016,4,127,TRES,control,5,SF,1468,,,foster,2016SF14681foster,6,1720,6.22,13,,,
2016SF1468,2016,4,127,TRES,control,5,SF,1468,,,foster,2016SF14681foster,9,1555,9.15,19.92,,,
2016SF1468,2016,4,127,TRES,control,5,SF,1468,,,foster,2016SF14681foster,12,934,11.89,21.69,,,
2016SF1468,2016,4,127,TRES,control,5,SF,1468,,,foster,2016SF14681foster,15,1417,15.09,21.42,71,9.5271,14.6047
2016SF1468,2016,4,127,TRES,control,5,SF,1468,,,foster,2016SF14682foster,3,1117,2.97,4.86,,,
2016SF1468,2016,4,127,TRES,control,5,SF,1468,,,foster,2016SF14682foster,6,1720,6.22,15.45,,,
2016SF1468,2016,4,127,TRES,control,5,SF,1468,,,foster,2016SF14682foster,9,1555,9.15,20.58,,,
2016SF1468,2016,4,127,TRES,control,5,SF,1468,,,foster,2016SF14682foster,12,934,11.89,23.24,,,
2016SF1468,2016,4,127,TRES,control,5,SF,1468,,,foster,2016SF14682foster,15,1417,15.09,22.11,248,,
2016SF1424,2016,5,125,TRES,control,4,SF,1424,7,7,natal,2016SF14243natal,3,1454,3.11,5.76,,,
2016SF1424,2016,5,125,TRES,control,3,SF,1424,7,7,natal,2016SF14243natal,6,1412,6.09,9.13,,,
2016SF1424,2016,5,125,TRES,control,1,SF,1424,7,7,natal,2016SF14243natal,9,1517,9.13,9.54,,,
2016SF1401,2016,5,127,TRES,control,3,SF,1401,11,3.6667,natal,2016SF14013natal,3,1438,3.1,5.14,,,
2016SF1401,2016,5,127,TRES,control,3,SF,1401,11,3.6667,natal,2016SF14013natal,6,1428,6.1,12.99,,,
2016SF1401,2016,5,127,TRES,control,3,SF,1401,11,3.6667,natal,2016SF14013natal,9,1428,9.1,19.32,,,
2016SF1401,2016,5,127,TRES,control,3,SF,1401,11,3.6667,natal,2016SF14013natal,12,1229,12.01,21.14,,,
2016SF1401,2016,5,127,TRES,control,3,SF,1401,11,3.6667,natal,2016SF14013natal,15,1518,15.13,21.66,148,8.1208,24.0793
2016SF1401,2016,5,127,TRES,control,3,SF,1401,11,3.6667,foster,2016SF14011foster,3,1438,3.1,5.3,,,
2016SF1401,2016,5,127,TRES,control,3,SF,1401,11,3.6667,foster,2016SF14011foster,6,1428,6.1,12.63,,,
2016SF1401,2016,5,127,TRES,control,3,SF,1401,11,3.6667,foster,2016SF14011foster,9,1428,9.1,19.84,,,
2016SF1401,2016,5,127,TRES,control,3,SF,1401,11,3.6667,foster,2016SF14011foster,12,1229,12.01,21.46,,,
2016SF1401,2016,5,127,TRES,control,3,SF,1401,11,3.6667,foster,2016SF14011foster,15,1518,15.13,19.65,60,4.7238,17.9752
2016SF1401,2016,5,127,TRES,control,3,SF,1401,11,3.6667,foster,2016SF14012foster,3,1438,3.1,4.88,,,
2016SF1401,2016,5,127,TRES,control,3,SF,1401,11,3.6667,foster,2016SF14012foster,6,1428,6.1,10.6,,,
2016SF1401,2016,5,127,TRES,control,3,SF,1401,11,3.6667,foster,2016SF14012foster,9,1428,9.1,19.11,,,
2016SF1401,2016,5,127,TRES,control,3,SF,1401,11,3.6667,foster,2016SF14012foster,12,1229,12.01,21.78,,,
2016SF1401,2016,5,127,TRES,control,3,SF,1401,11,3.6667,foster,2016SF14012foster,15,1518,15.13,29.5,217,,
2016GR1007,2016,5,125,TRES,enlarged,7,GR,1007,32,5.3333,natal,2016GR10071natal,3,1425,3.09,7.55,,,
2016GR1007,2016,5,125,TRES,enlarged,7,GR,1007,32,5.3333,natal,2016GR10071natal,6,1641,6.18,14.89,,,
2016GR1007,2016,5,125,TRES,enlarged,6,GR,1007,32,5.3333,natal,2016GR10071natal,9,1243,9.02,22.1,,,
2016GR1007,2016,5,125,TRES,enlarged,6,GR,1007,32,5.3333,natal,2016GR10071natal,12,812,11.84,23.64,,,
2016GR1007,2016,5,125,TRES,enlarged,6,GR,1007,32,5.3333,natal,2016GR10071natal,15,1359,15.07,23.06,93,,
2016GR1007,2016,5,125,TRES,enlarged,7,GR,1007,32,5.3333,natal,2016GR10072natal,3,1425,3.09,6.06,,,
2016GR1007,2016,5,125,TRES,enlarged,7,GR,1007,32,5.3333,natal,2016GR10072natal,6,1641,6.18,13.09,,,
2016GR1007,2016,5,125,TRES,enlarged,6,GR,1007,32,5.3333,natal,2016GR10072natal,9,1243,9.02,18.14,,,
2016GR1007,2016,5,125,TRES,enlarged,6,GR,1007,32,5.3333,natal,2016GR10072natal,12,812,11.84,21.82,,,
2016GR1007,2016,5,125,TRES,enlarged,6,GR,1007,32,5.3333,natal,2016GR10072natal,15,1359,15.07,22.77,480,,
2016GR1007,2016,5,125,TRES,enlarged,7,GR,1007,32,5.3333,natal,2016GR10073natal,3,1425,3.09,7.48,,,
2016GR1007,2016,5,125,TRES,enlarged,7,GR,1007,32,5.3333,natal,2016GR10073natal,6,1641,6.18,13.06,,,
2016GR1007,2016,5,125,TRES,enlarged,6,GR,1007,32,5.3333,natal,2016GR10073natal,9,1243,9.02,19.78,,,
2016GR1007,2016,5,125,TRES,enlarged,6,GR,1007,32,5.3333,natal,2016GR10073natal,12,812,11.84,21.83,,,
2016GR1007,2016,5,125,TRES,enlarged,6,GR,1007,32,5.3333,natal,2016GR10073natal,15,1359,15.07,23.5,154,,
2016GR1007,2016,5,125,TRES,enlarged,7,GR,1007,32,5.3333,natal,2016GR10075natal,3,1425,3.09,4.26,,,
2016GR1007,2016,5,125,TRES,enlarged,7,GR,1007,32,5.3333,natal,2016GR10075natal,6,1641,6.18,10.09,,,
2016GR1007,2016,5,125,TRES,enlarged,6,GR,1007,32,5.3333,natal,2016GR10075natal,9,1243,9.02,19.65,,,
2016GR1007,2016,5,125,TRES,enlarged,6,GR,1007,32,5.3333,natal,2016GR10075natal,12,812,11.84,21.1,,,
2016GR1007,2016,5,125,TRES,enlarged,6,GR,1007,32,5.3333,natal,2016GR10075natal,15,1359,15.07,21.43,417,,
2016GR1007,2016,5,125,TRES,enlarged,7,GR,1007,32,5.3333,foster,2016GR10076foster,3,1425,3.09,4.07,,,
2016GR1007,2016,5,125,TRES,enlarged,7,GR,1007,32,5.3333,foster,2016GR10076foster,6,1641,6.18,7.3,,,
2016GR1007,2016,5,125,TRES,enlarged,6,GR,1007,32,5.3333,foster,2016GR10076foster,9,1243,9.02,16.91,,,
2016GR1007,2016,5,125,TRES,enlarged,6,GR,1007,32,5.3333,foster,2016GR10076foster,12,812,11.84,20.24,,,
2016GR1007,2016,5,125,TRES,enlarged,6,GR,1007,32,5.3333,foster,2016GR10076foster,15,1359,15.07,22.75,263,,
2016GR1007,2016,5,125,TRES,enlarged,7,GR,1007,32,5.3333,foster,2016GR10077foster,3,1425,3.09,5.25,,,
2016GR1007,2016,5,125,TRES,enlarged,7,GR,1007,32,5.3333,foster,2016GR10077foster,6,1641,6.18,9.65,,,
2016GR1007,2016,5,125,TRES,enlarged,6,GR,1007,32,5.3333,foster,2016GR10077foster,9,1243,9.02,16.16,,,
2016GR1007,2016,5,125,TRES,enlarged,6,GR,1007,32,5.3333,foster,2016GR10077foster,12,812,11.84,19.26,,,
2016GR1007,2016,5,125,TRES,enlarged,6,GR,1007,32,5.3333,foster,2016GR10077foster,15,1359,15.07,20.42,334,,
2016SF1420,2016,5,126,TRES,enlarged,6,SF,1420,19,3.1667,natal,2016SF14202natal,3,1030,2.93,3.82,,,
2016SF1420,2016,5,126,TRES,enlarged,6,SF,1420,19,3.1667,natal,2016SF14202natal,6,1243,6.02,10.77,,,
2016SF1420,2016,5,126,TRES,enlarged,6,SF,1420,19,3.1667,natal,2016SF14202natal,9,1401,9.08,19.1,,,
2016SF1420,2016,5,126,TRES,enlarged,6,SF,1420,19,3.1667,natal,2016SF14202natal,12,812,11.84,22.98,,,
2016SF1420,2016,5,126,TRES,enlarged,6,SF,1420,19,3.1667,natal,2016SF14202natal,15,1058,14.94,21.53,353,,
2016SF1420,2016,5,126,TRES,enlarged,6,SF,1420,19,3.1667,natal,2016SF14203natal,3,1030,2.93,2.16,,,
2016SF1420,2016,5,126,TRES,enlarged,6,SF,1420,19,3.1667,natal,2016SF14203natal,6,1243,6.02,4.8,,,
2016SF1420,2016,5,126,TRES,enlarged,6,SF,1420,19,3.1667,natal,2016SF14203natal,9,1401,9.08,9.36,,,
2016SF1420,2016,5,126,TRES,enlarged,6,SF,1420,19,3.1667,natal,2016SF14203natal,12,812,11.84,16.01,,,
2016SF1420,2016,5,126,TRES,enlarged,6,SF,1420,19,3.1667,natal,2016SF14203natal,15,1058,14.94,18.21,471,,
2016SF1420,2016,5,126,TRES,enlarged,6,SF,1420,19,3.1667,natal,2016SF14204natal,3,1030,2.93,4.47,,,
2016SF1420,2016,5,126,TRES,enlarged,6,SF,1420,19,3.1667,natal,2016SF14204natal,6,1243,6.02,11.89,,,
2016SF1420,2016,5,126,TRES,enlarged,6,SF,1420,19,3.1667,natal,2016SF14204natal,9,1401,9.08,17.89,,,
2016SF1420,2016,5,126,TRES,enlarged,6,SF,1420,19,3.1667,natal,2016SF14204natal,12,812,11.84,21.48,,,
2016SF1420,2016,5,126,TRES,enlarged,6,SF,1420,19,3.1667,natal,2016SF14204natal,15,1058,14.94,19.17,129,18.1828,18.3113
2016SF1420,2016,5,126,TRES,enlarged,6,SF,1420,19,3.1667,foster,2016SF14201foster,3,1030,2.93,5.68,,,
2016SF1420,2016,5,126,TRES,enlarged,6,SF,1420,19,3.1667,foster,2016SF14201foster,6,1243,6.02,13.33,,,
2016SF1420,2016,5,126,TRES,enlarged,6,SF,1420,19,3.1667,foster,2016SF14201foster,9,1401,9.08,21.03,,,
2016SF1420,2016,5,126,TRES,enlarged,6,SF,1420,19,3.1667,foster,2016SF14201foster,12,812,11.84,22.65,,,
2016SF1420,2016,5,126,TRES,enlarged,6,SF,1420,19,3.1667,foster,2016SF14201foster,15,1058,14.94,20.52,178,,
2016SF1420,2016,5,126,TRES,enlarged,6,SF,1420,19,3.1667,foster,2016SF14206foster,3,1030,2.93,5.07,,,
2016SF1420,2016,5,126,TRES,enlarged,6,SF,1420,19,3.1667,foster,2016SF14206foster,6,1243,6.02,13,,,
2016SF1420,2016,5,126,TRES,enlarged,6,SF,1420,19,3.1667,foster,2016SF14206foster,9,1401,9.08,18.79,,,
2016SF1420,2016,5,126,TRES,enlarged,6,SF,1420,19,3.1667,foster,2016SF14206foster,12,812,11.84,24.17,,,
2016SF1420,2016,5,126,TRES,enlarged,6,SF,1420,19,3.1667,foster,2016SF14206foster,15,1058,14.94,19.15,264,,
2016SF1420,2016,5,126,TRES,enlarged,6,SF,1420,19,3.1667,foster,2016SF14207foster,3,1030,2.93,4.05,,,
2016SF1420,2016,5,126,TRES,enlarged,6,SF,1420,19,3.1667,foster,2016SF14207foster,6,1243,6.02,11.27,,,
2016SF1420,2016,5,126,TRES,enlarged,6,SF,1420,19,3.1667,foster,2016SF14207foster,9,1401,9.08,21.56,,,
2016SF1420,2016,5,126,TRES,enlarged,6,SF,1420,19,3.1667,foster,2016SF14207foster,12,812,11.84,20.5,,,
2016SF1420,2016,5,126,TRES,enlarged,6,SF,1420,19,3.1667,foster,2016SF14207foster,15,1058,14.94,21.8,351,,
2016SF1482,2016,5,126,TRES,reduced,5,SF,1482,15,3,natal,2016SF14822natal,3,1050,2.94,5.8,,,
2016SF1482,2016,5,126,TRES,reduced,5,SF,1482,15,3,natal,2016SF14822natal,6,1243,6.02,14.89,,,
2016SF1482,2016,5,126,TRES,reduced,5,SF,1482,15,3,natal,2016SF14822natal,9,1425,9.09,21.06,,,
2016SF1482,2016,5,126,TRES,reduced,5,SF,1482,15,3,natal,2016SF14823natal,2,1050,1.94,2.92,,,
2016SF1482,2016,5,126,TRES,reduced,5,SF,1482,15,3,natal,2016SF14823natal,5,1243,5.02,11.87,,,
2016SF1482,2016,5,126,TRES,reduced,5,SF,1482,15,3,natal,2016SF14823natal,8,1425,8.09,17.24,,,
2016SF1482,2016,5,126,TRES,reduced,5,SF,1482,15,3,natal,2016SF14824natal,3,1050,2.94,5.44,,,
2016SF1482,2016,5,126,TRES,reduced,5,SF,1482,15,3,natal,2016SF14824natal,6,1243,6.02,14.46,,,
2016SF1482,2016,5,126,TRES,reduced,5,SF,1482,15,3,natal,2016SF14824natal,9,1425,9.09,20.6,,,
2016SF1482,2016,5,126,TRES,reduced,5,SF,1482,15,3,natal,2016SF14825natal,3,1050,2.94,5.73,,,
2016SF1482,2016,5,126,TRES,reduced,5,SF,1482,15,3,natal,2016SF14825natal,6,1243,6.02,9.48,,,
2016SF1482,2016,5,126,TRES,reduced,5,SF,1482,15,3,natal,2016SF14825natal,9,1425,9.09,22.82,,,
2016SF1482,2016,5,126,TRES,reduced,5,SF,1482,15,3,foster,2016SF14821foster,3,1050,2.94,3.68,,,
2016SF1482,2016,5,126,TRES,reduced,5,SF,1482,15,3,foster,2016SF14821foster,6,1243,6.02,13.69,,,
2016SF1482,2016,5,126,TRES,reduced,5,SF,1482,15,3,foster,2016SF14821foster,9,1425,9.09,20.56,,,
2016GR1015,2016,6,126,TRES,reduced,4,GR,1015,16,4,natal,2016GR10151natal,3,1243,3.02,5.71,,,
2016GR1015,2016,6,126,TRES,reduced,4,GR,1015,16,4,natal,2016GR10151natal,6,1520,6.13,13.91,,,
2016GR1015,2016,6,126,TRES,reduced,4,GR,1015,16,4,natal,2016GR10151natal,9,1035,8.93,18.75,,,
2016GR1015,2016,6,126,TRES,reduced,4,GR,1015,16,4,natal,2016GR10151natal,12,919,11.88,20.46,,,
2016GR1015,2016,6,126,TRES,reduced,4,GR,1015,16,4,natal,2016GR10151natal,15,1128,14.97,18.53,342,,
2016GR1015,2016,6,126,TRES,reduced,4,GR,1015,16,4,natal,2016GR10152natal,3,1243,3.02,6.62,,,
2016GR1015,2016,6,126,TRES,reduced,4,GR,1015,16,4,natal,2016GR10152natal,6,1520,6.13,13.79,,,
2016GR1015,2016,6,126,TRES,reduced,4,GR,1015,16,4,natal,2016GR10152natal,9,1035,8.93,19.6,,,
2016GR1015,2016,6,126,TRES,reduced,4,GR,1015,16,4,natal,2016GR10152natal,12,919,11.88,21.3,,,
2016GR1015,2016,6,126,TRES,reduced,4,GR,1015,16,4,natal,2016GR10152natal,15,1128,14.97,18.92,192,,
2016GR1015,2016,6,126,TRES,reduced,4,GR,1015,16,4,natal,2016GR10153natal,3,1243,3.02,4.55,,,
2016GR1015,2016,6,126,TRES,reduced,4,GR,1015,16,4,natal,2016GR10153natal,6,1520,6.13,13.52,,,
2016GR1015,2016,6,126,TRES,reduced,4,GR,1015,16,4,natal,2016GR10153natal,9,1035,8.93,18.77,,,
2016GR1015,2016,6,126,TRES,reduced,4,GR,1015,16,4,natal,2016GR10153natal,12,919,11.88,22.37,,,
2016GR1015,2016,6,126,TRES,reduced,4,GR,1015,16,4,natal,2016GR10153natal,15,1128,14.97,20.59,77,,
2016GR1015,2016,6,126,TRES,reduced,4,GR,1015,16,4,foster,2016GR10154foster,3,1243,3.02,4.14,,,
2016GR1015,2016,6,126,TRES,reduced,4,GR,1015,16,4,foster,2016GR10154foster,6,1520,6.13,12.84,,,
2016GR1015,2016,6,126,TRES,reduced,4,GR,1015,16,4,foster,2016GR10154foster,9,1035,8.93,19.08,,,
2016GR1015,2016,6,126,TRES,reduced,4,GR,1015,16,4,foster,2016GR10154foster,12,919,11.88,21.44,,,
2016GR1015,2016,6,126,TRES,reduced,4,GR,1015,16,4,foster,2016GR10154foster,15,1128,14.97,18.75,170,,
2016GR1017,2016,6,126,TRES,enlarged,8,GR,1017,23,2.875,natal,2016GR10171natal,3,1243,3.02,5.87,,,
2016GR1017,2016,6,126,TRES,enlarged,8,GR,1017,23,2.875,natal,2016GR10171natal,6,1542,6.14,13.31,,,
2016GR1017,2016,6,126,TRES,enlarged,8,GR,1017,23,2.875,natal,2016GR10171natal,9,1033,8.93,18.21,,,
2016GR1017,2016,6,126,TRES,enlarged,8,GR,1017,23,2.875,natal,2016GR10171natal,12,933,11.89,18.04,,,
2016GR1017,2016,6,126,TRES,enlarged,2,GR,1017,23,2.875,natal,2016GR10171natal,15,1203,15,16.02,180,,
2016GR1017,2016,6,126,TRES,enlarged,8,GR,1017,23,2.875,natal,2016GR10172natal,3,1243,3.02,4.92,,,
2016GR1017,2016,6,126,TRES,enlarged,8,GR,1017,23,2.875,natal,2016GR10172natal,6,1542,6.14,11.91,,,
2016GR1017,2016,6,126,TRES,enlarged,8,GR,1017,23,2.875,natal,2016GR10172natal,9,1033,8.93,16.51,,,
2016GR1017,2016,6,126,TRES,enlarged,8,GR,1017,23,2.875,natal,2016GR10172natal,12,933,11.89,18.07,,,
2016GR1017,2016,6,126,TRES,enlarged,8,GR,1017,23,2.875,natal,2016GR10173natal,3,1243,3.02,4.94,,,
2016GR1017,2016,6,126,TRES,enlarged,8,GR,1017,23,2.875,natal,2016GR10173natal,6,1542,6.14,11.84,,,
2016GR1017,2016,6,126,TRES,enlarged,8,GR,1017,23,2.875,natal,2016GR10173natal,9,1033,8.93,15.78,,,
2016GR1017,2016,6,126,TRES,enlarged,8,GR,1017,23,2.875,natal,2016GR10173natal,12,933,11.89,17.8,,,
2016GR1017,2016,6,126,TRES,enlarged,2,GR,1017,23,2.875,natal,2016GR10173natal,15,1203,15,16.53,98,,
2016GR1017,2016,6,126,TRES,enlarged,8,GR,1017,23,2.875,natal,2016GR10177natal,3,1243,3.02,4.49,,,
2016GR1017,2016,6,126,TRES,enlarged,8,GR,1017,23,2.875,natal,2016GR10177natal,6,1542,6.14,11.37,,,
